follower_id,liked_user_id,liked_user_name,liked_user_screenname,liked_user_location,tweet_id,tweet_creation_time,tweet_text,tweet_language,tweet_reply_to_tweet_id,tweet_reply_to_user_id,tweet_is_quote,tweet_retweet_count,tweet_favorite_count,tweet_is_retweet,tweet_retweet_tweet_id,tweet_retweet_user_id,tweet_mentioned_users
/1061468390,/335555455,HealthySimulation.com,HealthySim,,/1169330295310413824,Wed Sep 04 19:24:02 +0000 2019,"https://t.co/mhuhINsAIK is an AMAZING blog for all things #Orthopedic! Covering topics important to #MedicalSimulation like 3-D Printing, Robotics, Virtual Reality, Augmented Reality and Artificial Intelligence! -- Thanks @PeterCoffaro!",en,/None,/None,False,5,3,0,,,"[['Peter Coffaro', 'PeterCoffaro', '/1061468390']]"
/1061468390,/47964412,Chicago Bears,ChicagoBears,"Chicago, IL",/1169300335934001152,Wed Sep 04 17:24:59 +0000 2019,"New emoji hashtag is here &amp; it’s 💯.

#Bears100
#Bears100
#Bears100
#Bears100
#Bears100",en,/None,/None,False,637,4221,0,,,[]
/1061468390,/78408666,Veterans Affairs,DeptVetAffairs,"Washington, D.C.",/1168984898142724099,Tue Sep 03 20:31:33 +0000 2019,"VA's Assistive #Technology #3Dprinting teams help VA #medical staff visualize the human body like never before.

More on VA's AT Program: https://t.co/mPsxKvt780

#innovation #healthcare #additivemanufacturing #veteran #patient https://t.co/bwQHZtCWjZ",en,/None,/None,False,13,22,0,,,[]
/1061468390,/47964412,Chicago Bears,ChicagoBears,"Chicago, IL",/1168940385256771584,Tue Sep 03 17:34:40 +0000 2019,"Legends live on.

#Bears100 https://t.co/Ax7slCftiR",en,/None,/None,False,888,4782,0,,,[]
/1061468390,/2523381022,Jeffrey H. Berg MD,DrJeffBerg,Reston VA,/1168221340253466626,Sun Sep 01 17:57:26 +0000 2019,The original Orthopaedist’s toolkit https://t.co/aOYiKfqcXx,en,/None,/None,False,29,69,0,,,[]
/1061468390,/31002593,MassDevice,MassDevice,"Cleveland, OH",/1166841389033971713,Wed Aug 28 22:34:00 +0000 2019,Here's how Omar Ishrak transformed @Medtronic into the world's largest #medtech operation https://t.co/hub3hr1hHc,en,/None,/None,False,3,4,0,,,"[['Medtronic', 'Medtronic', '/52846066']]"
/1061468390,/790990734,UW Orthopaedics,UWOrthopaedics,"Seattle, WA",/1166722009750892544,Wed Aug 28 14:39:38 +0000 2019,"UW Orthopaedics is dedicated to education. Dr. Huang and new hand fellow, Dr. Yamaguchi in the OR recording another case for surgical education. https://t.co/qWyR1tmzK4",en,/None,/None,False,2,10,0,,,[]
/1061468390,/15056465,Howard Luks MD,hjluks,"New York, USA",/1166474152380915715,Tue Aug 27 22:14:44 +0000 2019,#runner #cyclist 12 yrs after meniscus tear- treated without surgery.  Active and happy. Would the knee look like this 12 yrs out for artx and PMM? Maybe not. https://t.co/JubOyc17f1,en,/None,/None,False,8,80,0,,,[]
/1061468390,/14763734,Digital Trends,DigitalTrends,"Portland, OR, and New York, NY",/1165258708533690368,Sat Aug 24 13:45:00 +0000 2019,Ever wonder how partial knee replacement surgery happens? https://t.co/Jy2UmgOu7z,en,/None,/None,False,11,47,0,,,[]
/1061468390,/17248121,Phys.org,physorg_com,,/1164937032768131074,Fri Aug 23 16:26:46 +0000 2019,Bioprinting complex living #tissue in just a few seconds @epfl_en @advmater https://t.co/pK7wRtoEsh,en,/None,/None,False,28,45,0,,,"[['EPFL', 'EPFL_en', '/104604540']]"
/1061468390,/3406718413,Medical Sales College,medsalesMSC,"Denver, CO",/1164614964210012160,Thu Aug 22 19:06:59 +0000 2019,3D Printed Medical Models for Hip Surgeries Prove to Be Helpful but Expensive - https://t.co/VjKY9QJN9i @OrthoFeed #orthopedics #3dprinting #medtech #surgicaldevices #medicaldevice,en,/None,/None,False,0,3,0,,,"[['OrthoFeed', 'OrthoFeed', '/819719839057059840']]"
/1061468390,/23467145,J Bone & Joint Surg,jbjs,"Needham, MA",/1164257364758933504,Wed Aug 21 19:26:01 +0000 2019,"How do UKA procedures performed by an experienced surgeon stack up against robotic-assisted surgery?  

Read the article: https://t.co/svUuKm0EVG https://t.co/nk3ScCR5Kh",en,/None,/None,False,11,21,0,,,[]
/1061468390,/979696815531528192,Penn Neurosurgery,PennNSG,,/1164214293665107968,Wed Aug 21 16:34:52 +0000 2019,Chief resident Vivek Buch writes about the future of spine surgery https://t.co/bObWEMt8nc,en,/None,/None,False,7,15,0,,,[]
/1061468390,/1723579344,Orthopaedics 🦴🔨🔧🔩🛠,OrthoFolks,VPN USA,/1164155399714430976,Wed Aug 21 12:40:50 +0000 2019,We should all try to come up with 10 new innovations in our field of expertise every day. I think this might help restart the innovation engine again that is going totally flat in orthopaedics as of late. I don’t mean repackaging what we already have - I mean hard progress.,en,/None,/None,False,0,10,0,,,[]
/1061468390,/819719839057059840,OrthoFeed,OrthoFeed,"Seattle, WA",/1163934512155254784,Tue Aug 20 22:03:07 +0000 2019,This 3D-printed bone graft melds with your existing bone and even grows with you #medical #3dprinting #BoneGraft #orthopedics #orthopaedics #innovation #medtech #MedicalResearch https://t.co/3xK06HzrqC,en,/None,/None,False,6,6,0,,,[]
/1061468390,/828713203345469440,MedTech Breakthrough,MedTech_Awards,"Los Angeles, CA",/1163891203395457024,Tue Aug 20 19:11:01 +0000 2019,"Top 10 medical technology acquisitions this year
https://t.co/W9RVaSkTm0 #medtech https://t.co/xrJgyOzuQu",en,/None,/None,False,0,1,0,,,[]
/1061468390,/17442457,Cleveland Clinic MD,CleClinicMD,"Cleveland, Ohio, United States",/1163877104993234944,Tue Aug 20 18:15:00 +0000 2019,Two orthopaedic surgeons describe our approach for addressing complex distal tibial nonunions: https://t.co/M8SMmwp6ku,en,/None,/None,False,7,10,0,,,[]
/1061468390,/36131454,Rush University System for Health,RushMedical,"Chicago, IL",/1163870703818592256,Tue Aug 20 17:49:34 +0000 2019,"Introducing the new My Rush mobile app, featuring an array of tools to help patients manage their health https://t.co/EYwWvETShM #digitalhealth #healthtech https://t.co/hcJiOu12yq",en,/None,/None,False,10,15,0,,,[]
/1061468390,/537254874,Zimmer Biomet Robotics (Formerly Medtech SA),ZBRobotics,France,/1163818818793197568,Tue Aug 20 14:23:23 +0000 2019,"📢 How technology is changing the Medical Field ? 
👉🏻https://t.co/DCD8zCvgre

#innovation #healthcare #robot #surgery #robotics
#technology #MedTech https://t.co/NdCPm1qYXy",en,/None,/None,False,2,4,0,,,[]
/1061468390,/915416243993276416,"Jeff Stambough, MD",Dr_Stambough,"Little Rock, AR",/1162825901412798464,Sat Aug 17 20:37:53 +0000 2019,34 yrs in the making! Very privileged to become a #diplomate of the @ABOSortho 🦴⚒🔩 https://t.co/wLpZy8oZ2E,en,/None,/None,False,5,88,0,,,"[['American Board of Orthopaedic Surgery', 'ABOSortho', '/1049731344069210113']]"
/1061468390,/1723579344,Orthopaedics 🦴🔨🔧🔩🛠,OrthoFolks,VPN USA,/1162342003331325952,Fri Aug 16 12:35:03 +0000 2019,Here are 4 of the most important images to help you understand the American medical economy: https://t.co/rcNcqh7bGf,en,/None,/None,False,142,273,0,,,[]
/1061468390,/1337365416,Stanford Pain Medicine,StanfordPain,"Stanford, CA",/1161818335312601088,Thu Aug 15 01:54:11 +0000 2019,"""VR appears to provide a pleasant, low-risk, easily tolerated, on-demand option for pain relief,"" Associate Professor @BethDarnall says. @Healthline https://t.co/aZkyzg11fd",en,/None,/None,False,63,112,0,,,"[['Beth Darnall, PhD', 'BethDarnall', '/2569574719'], ['Healthline', 'Healthline', '/14985126']]"
/1061468390,/3406718413,Medical Sales College,medsalesMSC,"Denver, CO",/1161761409535025158,Wed Aug 14 22:07:59 +0000 2019,#VerbSurgical Announces Kurt Azarbarzin as President and CEO - https://t.co/947jF6ZmjR #orthofeed @orthofeed #medtech #orthopedics #medicalsales #medicaldevice,en,/None,/None,False,0,3,0,,,"[['OrthoFeed', 'OrthoFeed', '/819719839057059840']]"
/1061468390,/529192106,3D Printing Industry,3dprintindustry,,/1161613116691668993,Wed Aug 14 12:18:43 +0000 2019,Additive Orthopedics supplies first 3D printed finger implant in the U.S. - https://t.co/CTOOccKyAj - #3dprinting @AOA_FL https://t.co/bodkbefKcm,en,/None,/None,False,1,6,0,,,"[['Alexander Ortho', 'AOA_FL', '/3313539428']]"
/1061468390,/715797742036062208,Growth Hackers 🚀,StartGrowthHack,Around the world ✈,/1161467986202583041,Wed Aug 14 02:42:01 +0000 2019,"The future of #VR, #AR and MR (MixedReality) integrates #BigData, #Cloud, #AI &amp; #Wearables.

#VirtualReality #AugmentedReality #ArtificialIntelligence

Via @MikeQuindazzi https://t.co/kDV8mecegP",en,/None,/None,False,4,14,0,,,"[['Mike Quindazzi ✨', 'MikeQuindazzi', '/2344530218']]"
/1061468390,/40807523,David Rhew,drhew,"Palo Alto, CA",/1161318542706237440,Tue Aug 13 16:48:11 +0000 2019,"For the past 6 yrs, I have served as CMO/VP Healthcare for Samsung. It has been an honor, and I am proud of the advancements we have made in #digitalhealth. The persistent challenge, however, has been around managing and deriving k…https://t.co/rWOttdD9G8 https://t.co/3wKm4UMLV7",en,/None,/None,False,24,190,0,,,[]
/1061468390,/3406718413,Medical Sales College,medsalesMSC,"Denver, CO",/1160930059399651328,Mon Aug 12 15:04:29 +0000 2019,Paging Dr. Robot: How #Robotics Is Changing The Face Of Medicine - https://t.co/YS6DRqsdiv #orthofeed @orthofeed #medtech #medicaltechnology #orthopedics #robotics #surgicalrobot,en,/None,/None,False,3,4,0,,,"[['OrthoFeed', 'OrthoFeed', '/819719839057059840']]"
/1061468390,/1121817211499368448,MattHepinstallMD,HepinstallMD,"New York, NY",/1159977903574200321,Sat Aug 10 00:00:58 +0000 2019,"Benefits of #roboticsurgery are controversial on #orthotwitter, but I wish primary surgeon used robot for this case. 3D planning was helpful for this revision and nice to get perfect cuts in case where standard jigs are harder to use. https://t.co/6kl16HUZgI",en,/None,/None,False,1,11,0,,,[]
/1061468390,/300389346,Midwest Orthopaedics at Rush,MOR_Docs,"Chicago, IL",/1159960833516085248,Fri Aug 09 22:53:08 +0000 2019,"Today, we renamed our downtown Chicago building to honor the late orthopedics pioneer Jorge Galante, MD, MDSc, and his wife Sofija. Dr. Galante, the first chairperson of the Department of Orthopedic Surgery, helped revolutionize joint replacement. https://t.co/yVpAI1cy65 https://t.co/Ahyz3CsffG",en,/None,/None,False,4,28,0,,,[]
/1061468390,/36131454,Rush University System for Health,RushMedical,"Chicago, IL",/1159889908678451200,Fri Aug 09 18:11:18 +0000 2019,"The building housing Rush's top-ranked #orthopedics program has been renamed to honor orthopedics pioneer Jorge Galante, MD, and his wife Sofija. Galante, the first chairperson of Rush's Department of Orthopedic Surgery, revolutionized joint replacement. https://t.co/IjVH9bNKWb https://t.co/zhg7ib928t",en,/None,/None,False,9,18,0,,,[]
/1061468390,/707704082887090177,Christoph Schell,christophschel,"Palo Alto, CA",/1159833627997495296,Fri Aug 09 14:27:40 +0000 2019,"The power of #3Dprinting, coupled with innovative technologies like AI &amp; VR, is driving huge change in the medical industry: revolutionizing how surgeons train and work, making procedures faster, more accurate, &amp; creating a better experience for patients https://t.co/zD5hZtmBFf",en,/None,/None,False,6,8,0,,,[]
/1061468390,/452687921,"Lee E. Rubin, M.D., FAAOS, FAAHKS, FAOA",DrLeeRubin,"New Haven, CT",/1159805073754611712,Fri Aug 09 12:34:12 +0000 2019,"Today’s @OrthoAtYale @Yale @YNHH @YaleMedicine @YaleMed  #GrandRounds: 

Professor Stefano Bini @sbinimd, “The Era of #Digital #Orthopaedics” 

With @JNGrauer @MaryOConnorMD @SheCanFixItPod @DrDanielWiznia @YaleLimbLength https://t.co/sJJPYNKsI0",en,/None,/None,False,2,7,0,,,"[['Yale Department of Orthopaedics and Rehabilitation', 'OrthoAtYale', '/1154386268672995328'], ['Yale University', 'Yale', '/5695032'], ['Yale New Haven Hosp', 'YNHH', '/17368500'], ['Yale Medicine', 'YaleMedicine', '/757592079367303169'], ['Yale School of Med', 'YaleMed', '/40047360'], ['Stefano A Bini MD', 'sbinimd', '/1392251791'], ['Jonathan Grauer', 'JNGrauer', '/3419930254'], [""Mary I. O'Connor, MD"", 'MaryOConnorMD', '/854891270'], ['SheCanFixItPod', 'SheCanFixItPod', '/1138260957329801218'], ['Daniel Wiznia, MD', 'DrDanielWiznia', '/231967458'], ['David Frumberg says STAY HOME', 'YaleLimbLength', '/1042953508046229510']]"
/1061468390,/36131454,Rush University System for Health,RushMedical,"Chicago, IL",/1158792227143000073,Tue Aug 06 17:29:30 +0000 2019,Rush's #orthopedics program is ranked No. 7 in the nation by @usnews https://t.co/NVv6qPWf4o #BestHospitals https://t.co/QMDpGqnUw1,en,/None,/None,False,3,7,0,,,"[['U.S. News', 'usnews', '/6577642']]"
/1061468390,/2882761110,Melanie Connolly,Mecovisuals,"Austin, TX",/1157712283365257216,Sat Aug 03 17:58:12 +0000 2019,@circe_verba @Thepurplelilac @CA_AstroComm Hai! I’m a #medical #illustrator and I love making #medDevice #animations! It’s a super fun niche field for those who like #science and #art. https://t.co/hb58RXUi0Q,en,/1157454143981645824,/3009665851,False,2,19,0,,,"[['Circe Verba, PhD', 'circe_verba', '/3009665851'], ['Purplelilac', 'Thepurplelilac', '/2382793933'], ['Dr Claudia Antolini 🌌🚀she/her 🐯', 'CA_AstroComm', '/1007284936720740352']]"
/1061468390,/2711212681,Spiros Margaris,SpirosMargaris,All Over the World,/1157222209599037440,Fri Aug 02 09:30:49 +0000 2019,"Robot MD: How #ArtificialIntelligence promises 

to revolutionize #medical diagnosis 

https://t.co/PWo9t60rmq @NickLavars @nwtls #fintech #insurtech #healthcare #AI #MachineLearning #DeepLearning #robotics @ahier @andi_staub @Paula_Piccard @jblefevre60 @antgrasso @TunstallAsc",en,/None,/None,False,41,45,0,,,"[['Nick Lavars', 'NickLavars', '/579291477'], ['New Atlas', 'nwtls', '/3031911076'], ['Brian Ahier', 'ahier', '/18244332'], ['Andreas Staub', 'andi_staub', '/298704683'], ['Paula Piccard 🇵🇷 🇺🇸', 'Paula_Piccard', '/291831562'], ['Jean-Baptiste Lefevre #ALAMAISON', 'jblefevre60', '/4374719908'], ['Antonio Grasso', 'antgrasso', '/4338452835'], ['Steve Tunstall', 'TunstallAsc', '/2793295682']]"
/1061468390,/122514150,Cedars-Sinai,CedarsSinai,"Los Angeles, CA",/1156983299639775232,Thu Aug 01 17:41:29 +0000 2019,"We're so excited to celebrate the #CedarsSinai orthopaedic team, which has been ranked #3 in the country by @USNews! Congratulations! ❤️#BestHospitals https://t.co/KnOWdW0vtI https://t.co/oXi2ffp8xc",en,/None,/None,False,1,17,0,,,"[['U.S. News', 'usnews', '/6577642']]"
/1061468390,/300389346,Midwest Orthopaedics at Rush,MOR_Docs,"Chicago, IL",/1156944226543898624,Thu Aug 01 15:06:13 +0000 2019,ICYMI: @MOR_Docs ranked among the nation's best in orthopedics by @usnews. https://t.co/Mipq9f7si8 #BestHospitals https://t.co/h8trTjDgL6,en,/None,/None,False,4,9,0,,,"[['Midwest Orthopaedics at Rush', 'MOR_Docs', '/300389346'], ['U.S. News', 'usnews', '/6577642']]"
/1061468390,/790990734,UW Orthopaedics,UWOrthopaedics,"Seattle, WA",/1156339152788418560,Tue Jul 30 23:01:52 +0000 2019,"Another great year of hand fellows! Drs. Barinaga, Hoang, Miller and Schmucker all going off to do great things, but we will always remember these photos. https://t.co/6C7FYuXcSX",en,/None,/None,False,0,8,0,,,[]
/1061468390,/2317830762,UCSF Orthosurg,UCSFOrthosurg,San Francisco,/1156275820878417920,Tue Jul 30 18:50:12 +0000 2019,"U.S. News: UCSF Orthopaedics ranks No. 4 in nation
https://t.co/qZLnNmqGqG https://t.co/SAN79ce1ay",en,/None,/None,False,0,6,0,,,[]
/1061468390,/2553883748,"Brennan Spiegel, MD, MSHS",BrennanSpiegel,Los Angeles,/1156270836191358976,Tue Jul 30 18:30:24 +0000 2019,"Our largest #VirtualReality trial to date: Excited to report that our most ambitious, largest, randomized controlled #VR pain management trial has been accepted for publication and is scheduled for open-access release in mid-August. More details to follow soon! https://t.co/9vgadkB5SY",en,/None,/None,False,26,110,0,,,[]
/1061468390,/36131454,Rush University System for Health,RushMedical,"Chicago, IL",/1156233111836999682,Tue Jul 30 16:00:30 +0000 2019,"Monica Kogan, MD, and Brian Cole, MD, are surgeons with the orthopedics program at Rush, ranked No. 7 in the country and highest in Illinois by @usnews https://t.co/mtH6FY4qfq #BestHospitals https://t.co/05j2hnq94M",en,/None,/None,False,1,3,0,,,"[['U.S. News', 'usnews', '/6577642']]"
/1061468390,/3043264469,Intellijoint Surgical,intellijoint,"Kitchener, ON",/1156202149698781189,Tue Jul 30 13:57:28 +0000 2019,Ottawa is creating a network of eight healthcare institutions in Ontario to become early adopters of homegrown medical technology 🇨🇦. This project aims to help Canadian healthcare companies have a local market &amp; compete globally https://t.co/5TTSQOQYBv. https://t.co/RT5G04Vnqf,en,/None,/None,False,4,32,0,,,[]
/1061468390,/35572312,Hosp Special Surgery,HSpecialSurgery,"New York, NY",/1156172804821270533,Tue Jul 30 12:00:51 +0000 2019,HSS has been ranked the No. 1 hospital for #orthopedics in the U.S. for the tenth consecutive year by @usnews and is also recognized as a leader in #rheumatology at No. 3. https://t.co/l4YfAzNcIS https://t.co/WSGNKuwuTz,en,/None,/None,False,38,116,0,,,"[['U.S. News', 'usnews', '/6577642']]"
/1061468390,/18935711,Modern Healthcare,modrnhealthcr,,/1155860457015656448,Mon Jul 29 15:19:42 +0000 2019,"Select groups of physicians are saying goodbye to their hospital employers, choosing instead to work for independent organizations, and leaving some experts questioning whether more will follow. #healthcare https://t.co/bxwEdO1eZs",en,/None,/None,False,8,7,0,,,[]
/1061468390,/794815,Alvin Foo,alvinfoo,china,/1155349911245918214,Sun Jul 28 05:30:58 +0000 2019,"Paging Dr. #Robot: How #Robotics Is Changing The Face Of #Medicine 

Via https://t.co/TRcsviddd5 #DigitalHealth #healthtech #DigitalTransformation #AI #IOT #wearable via @PeterCoffaro 

@andy_lucerne @andreaspages @andreaspages @mdkail @globaliqx @AghiathChbib @chboursin @guzmand https://t.co/mrj3rj3vgm",en,/None,/None,False,25,19,0,,,"[['Peter Coffaro', 'PeterCoffaro', '/1061468390'], ['Andy Müller', 'andy_lucerne', '/400068937'], ['Andreas Pages', 'andreaspages', '/140356010'], ['Andreas Pages', 'andreaspages', '/140356010'], ['mike d. kail', 'mdkail', '/9898542'], ['Mike de Waal', 'globaliqx', '/1969069184'], ['Aghiath chbib', 'AghiathChbib', '/1075804135524585473'], ['Christine Boursin 🌐', 'chboursin', '/3169916217'], ['⭐️Danielle Guzman ⭐️', 'guzmand', '/32878258']]"
/1061468390,/3118575452,3DHEALS,3dheals,"San Francisco, CA, USA",/1155147893130629120,Sat Jul 27 16:08:13 +0000 2019,"Posted @withrepost • @petercoffaro Challenges in the design and regulatory approval of 3D-printed surgical implants: a two-case series 
https://t.co/OTilrINHaI
#3dprinting #PatientSpecific #CustomImplants #spine #orthopedics #orthopaedics #MedTech https://t.co/Lh8wNuRUy5 https://t.co/nEke6ROPia",en,/None,/None,False,4,3,0,,,"[['withrepost', 'withrepost', '/1216744647977992193'], ['Peter Coffaro', 'PeterCoffaro', '/1061468390']]"
/1061468390,/348659967,JLABS,JLABS,,/1154783436458143744,Fri Jul 26 16:00:00 +0000 2019,"The world population &gt; 60 years of age is expected to grow from 900 million to 1.5 billion between 2015 &amp; 2030 according to @Forbes. Let’s make sure our ORs are prepared w/ breakthrough #MedicalDevices https://t.co/K46dVLbs3a
#DigitalHealth #Surgery #Robotics https://t.co/jXJPBpv8Z1",en,/None,/None,False,6,9,0,,,"[['Forbes', 'Forbes', '/91478624']]"
/1061468390,/3406718413,Medical Sales College,medsalesMSC,"Denver, CO",/1154468922441314304,Thu Jul 25 19:10:14 +0000 2019,Future #surgical bots to push the boundaries of evolution in a battle for human good - https://t.co/7mcCAWEqZs @orthofeed #orthopedics #surgicalrobots #robotics #medtech #medicalrobotocs,en,/None,/None,False,2,4,0,,,"[['OrthoFeed', 'OrthoFeed', '/819719839057059840']]"
/1061468390,/1063116134705192966,J&J Medical Devices 🇬🇧🇮🇪,JNJMedDeviceUKI,,/1153984958073135104,Wed Jul 24 11:07:08 +0000 2019,"The future is #digital. We are working to transform surgery through our digital ecosystem. This means a future where technologies enhance surgical performance, help optimise surgeon skills &amp; knowledge &amp; guide patients to a full recovery #DigitalSurgery #FutureHealth #HealthTech https://t.co/Twfj5jwZ47",en,/None,/None,False,13,29,0,,,[]
/1061468390,/1092364039370493952,CM Medical,cm_medical,"Leeds, England",/1153335746083860480,Mon Jul 22 16:07:24 +0000 2019,"""Orthopaedic device manufacturers must invest in 3D printing or risk falling behind the rest of the market.""

Check out our latest article and let us know what you think 👇

Read now 👉https://t.co/LnCIm9CO2D

#orthopaedics #technology #3Dprinting #health #healthcare https://t.co/WdYqOssRH9",en,/None,/None,False,5,5,0,,,[]
/1061468390,/790990734,UW Orthopaedics,UWOrthopaedics,"Seattle, WA",/1152665393846050816,Sat Jul 20 19:43:40 +0000 2019,"Another Fantastic Fellowship Graduation at the Columbia Tower Club! Thanks to Dr. Lazarus for the great day of talks and to all the fellows, family &amp; faculty who could attend! https://t.co/9FPsmS36xP",en,/None,/None,False,0,8,0,,,[]
/1061468390,/5695032,Yale University,Yale,"New Haven, CT",/1152248584705847296,Fri Jul 19 16:07:24 +0000 2019,“It’s a matter of precision.” — @YaleMedicine surgeons discuss how 3D printing technology is benefiting patients https://t.co/pNeg19cIQ2 @YaleMed,en,/None,/None,False,11,21,0,,,"[['Yale Medicine', 'YaleMedicine', '/757592079367303169'], ['Yale School of Med', 'YaleMed', '/40047360']]"
/1061468390,/31002593,MassDevice,MassDevice,"Cleveland, OH",/1152209016497594368,Fri Jul 19 13:30:11 +0000 2019,The 17 most innovative medical devices of 2019 https://t.co/MiF2R0KKWG,en,/None,/None,False,11,9,0,,,[]
/1061468390,/35203319,Evan Kirstel #MasksForAll #RemoteWork,evankirstel,#RemoteWork #Boston #NYC ,/1152134979322818560,Fri Jul 19 08:35:59 +0000 2019,The future of learning and education is #VirtualReality https://t.co/Bn1mdWA0eV,en,/None,/None,False,49,74,0,,,[]
/1061468390,/786567651975757825,GE Additive,GEAdditive,,/1151053658148265984,Tue Jul 16 08:59:12 +0000 2019,The use of #additivemanufacturing technologies in orthopedics requires knowledge. Stephan Zeidler shares 3️⃣  takeaways for a successful additive implementation. https://t.co/mHC2KenqJE https://t.co/94HyLWGgLw,en,/None,/None,False,2,10,0,,,[]
/1061468390,/19711691,John Nosta,JohnNosta,07945,/1150756134652928005,Mon Jul 15 13:16:57 +0000 2019,Top 15 Trends in the ‘Medical Robots Disrupting Healthcare’ Industry https://t.co/JeQBGlg7Oo #robotics #digitalhealth #medicine #surgery,en,/None,/None,False,7,11,0,,,[]
/1061468390,/1050830918309437440,Precision OS,PrecisionOSVR,"Vancouver, British Columbia",/1149790047568191488,Fri Jul 12 21:18:04 +0000 2019,A clip of CEO Dr. Danny Goel being featured on the @mixsociety_ VR/AR piece. On how VR is already making an impact on training surgeons. #precisionos #surgicaltraining @vrara_vancouver @BCshoulder https://t.co/4jcXnMifEi,en,/None,/None,False,4,9,0,,,"[['MIX Society', 'mixsociety_', '/964658413345980416'], ['Vancouver VR/AR Association', 'vrara_vancouver', '/786311625108172800'], ['Danny P. Goel, MD', 'BCshoulder', '/3410177412']]"
/1061468390,/800160163759931393,Amanda Pedersen,MedtechPedersen,"I’m everywhere, baby!",/1149192913097674752,Thu Jul 11 05:45:16 +0000 2019,"I’m blessed to work with these two awesome people every day! https://t.co/whLMHcFeDo QUOTE: Greetings from The Golden State! Our editorial team, from left to right: Amanda Pedersen, Omar Ford, Daphne Allen https://t.co/zLeqnm1NTv",en,/None,/None,True,0,4,0,,,[]
/1061468390,/250624569,OMTEC_BONEZONE,OMTEC_BONEZONE,,/1148925392897662978,Wed Jul 10 12:02:14 +0000 2019,"Learn why and how surgeons are using wearable technology to track patients, and gain insight into ways that wearables and digital health will change the surgeon and patient experience in this #OMTEC speaker presentation: https://t.co/kKO09ep1FD #digitalhealth #orthopedics",en,/None,/None,False,2,2,0,,,[]
/1061468390,/3094571041,Reno Orthopedic Clinic,RenoOrtho,"Reno, NV",/1146434017094488064,Wed Jul 03 15:02:24 +0000 2019,"""Dr. Bray changed my life when he replaced my hip 20 years ago, and then alleviated a lot of anxiety about what I needed for a revision. He's a hero in my whole extended family!"" -Craig https://t.co/0F8GbOBn0L",en,/None,/None,False,0,3,0,,,[]
/1061468390,/873930803910025216,Flex,Medrobotics,"Raynham, MA",/1146409529069965314,Wed Jul 03 13:25:05 +0000 2019,#5G is coming and it brings with it the potential to expand the reach of #roboticsurgery: https://t.co/suXefMtBLO,en,/None,/None,False,4,4,0,,,[]
/1061468390,/16892009,Medscape,Medscape,New York,/1145756959876014081,Mon Jul 01 18:12:01 +0000 2019,3D printing has shown promise in cardiology. Is orthopedics next? https://t.co/px2WbQYiGv @HSpecialSurgery  #3DPrinting https://t.co/ExLFyRX9gc,en,/None,/None,False,11,16,0,,,"[['Hosp Special Surgery', 'HSpecialSurgery', '/35572312']]"
/1061468390,/702209069273079808,Microsoft Vancouver,MicrosoftVan,"Vancouver, British Columbia",/1144742690057146368,Fri Jun 28 23:01:40 +0000 2019,"Our General Manager, Edoardo De Martin, handed out Start Up of the Year at the #2019TIAs last night. Congratulations @PrecisionOSVR! https://t.co/LzhtpokEwk",en,/None,/None,False,1,18,0,,,"[['Precision OS', 'PrecisionOSVR', '/1050830918309437440']]"
/1061468390,/1050830918309437440,Precision OS,PrecisionOSVR,"Vancouver, British Columbia",/1144694750248751104,Fri Jun 28 19:51:10 +0000 2019,"We're incredibly humbled and honoured to win the #2019TIAs @wearebctech  ""Company of the Year: Startup Success"" award last nite!  Thanks to @MicrosoftVan for this distinction! https://t.co/edp8Hj3WOu",en,/None,/None,False,3,27,0,,,"[['BC Tech Association', 'wearebctech', '/15801318'], ['Microsoft Vancouver', 'MicrosoftVan', '/702209069273079808']]"
/1061468390,/15801318,BC Tech Association,wearebctech,"Vancouver, British Columbia",/1144465061500473344,Fri Jun 28 04:38:28 +0000 2019,#2019TIAs Company of the Year – Startup Success is... @precisionosvr! This award is presented in partnership with @microsoftvan https://t.co/roBbXIuVu5,en,/None,/None,False,3,14,0,,,"[['Precision OS', 'PrecisionOSVR', '/1050830918309437440'], ['Microsoft Vancouver', 'MicrosoftVan', '/702209069273079808']]"
/1061468390,/1050830918309437440,Precision OS,PrecisionOSVR,"Vancouver, British Columbia",/1143188645274251264,Mon Jun 24 16:06:27 +0000 2019,Our very own CEO @BCshoulder has been featured in @Forbes to discuss how 5G will be a boost to healthcare #healthcare #5g https://t.co/oj5gm3YFWg,en,/None,/None,False,3,10,0,,,"[['Danny P. Goel, MD', 'BCshoulder', '/3410177412'], ['Forbes', 'Forbes', '/91478624']]"
/1061468390,/3406718413,Medical Sales College,medsalesMSC,"Denver, CO",/1142585303821103105,Sun Jun 23 00:08:59 +0000 2019,"State of the art #technology and surgery with 3D pre-op planning, 3D printing and custom-made implants is already in clinical practice today - https://t.co/RYZ6xGcbNS @OrthoFeed #medtech #medhealth #3dprinting #orthopedics",en,/None,/None,False,0,2,0,,,"[['OrthoFeed', 'OrthoFeed', '/819719839057059840']]"
/1061468390,/5120691,World Economic Forum,wef,"Geneva, Switzerland",/1142432049195651072,Sat Jun 22 14:00:00 +0000 2019,"High-definition healthcare. 

🔎 Learn more about the potential of 5G: https://t.co/fFS7rSxHaY #technology #healthcare https://t.co/BoGloy5vQj",en,/None,/None,False,141,246,0,,,[]
